"We found other products you might like!","Seveceğiniz başka ürünler bulduk!",Magento_Catalog
"More Information","Detaylı Bilgi",Magento_Catalog
"Warning message","Uyarı mesajı",Magento_Catalog
Submit,Gönder,Magento_Catalog
"We don't recognize or support this file extension type.","Bu dosya türü tanınmıyor ve desteklenmiyor.",Magento_Catalog
"This value does not follow the specified format (for example, 200x300).","Bu değer belirtilen formatı takip etmiyor (örneğin, 200x300).",Magento_Catalog
"Image Detail","Resim Detayı",Magento_Catalog
Adding...,Ekleniyor...,Magento_Catalog
Added,Eklendi,Magento_Catalog
Inventory,Envanter,Magento_Catalog
"Catalog Section","Katalog Bölümü",Magento_Catalog
"Top Level Category","En üst kategori",Magento_Catalog
"Product EAV","Ürün EAV",Magento_Catalog
"Index product EAV","Ürün EAV Verisini İndeksle",Magento_Catalog
"Select Product...","Ürün Seç...",Magento_Catalog
"If empty, we'll use the product name here.","Eğer boş bırakırsanız varsayılan olarak ürün adı kullanılır",Magento_Catalog
"Select Category...","Kategori Seç...",Magento_Catalog
"If empty, we'll use the category name here.","Eğer boş bırakırsanız varsayılan olarak kategori adı kullanılır",Magento_Catalog
"Category Information","Kategori Bilgisi",Magento_Catalog
"Enable Category","Kategori Aktif",Magento_Catalog
"Include in Menu","Menüde Göster",Magento_Catalog
Content,İçerik,Magento_Catalog
"Category Image","Kategori Resmi",Magento_Catalog
"Add CMS Block","CMS Bloku Ekle",Magento_Catalog
Anchor,Çapa,Magento_Catalog
"Sort Products By","Ürünleri Sırala",Magento_Catalog
"Use All","Hepsini Kullan",Magento_Catalog
"Default Product Sorting","Varsayılan Ürün Sıralaması",Magento_Catalog
"Products in Category","Kategori Ürünleri",Magento_Catalog
Design,Tasarım,Magento_Catalog
Theme,Tema,Magento_Catalog
Layout,Yapı,Magento_Catalog
"Layout Update XML","Yapı Güncelleme XML",Magento_Catalog
"Apply Design to Products","Tasarımı Ürünlere Uygula",Magento_Catalog
"Schedule Design Update","Tasarım Güncellemesini Zamanla",Magento_Catalog
AttributeSetText,ÖzellikSetiYazısı,Magento_Catalog
StatusText,DurumYazısı,Magento_Catalog
Base,Temel,Magento_Catalog
"Allowed file types: jpeg, gif, png.","İzin verilen dosya tipleri : jpeg, gif, png.",Magento_Catalog
"Image Opacity","Resim Saydamlığı",Magento_Catalog
"Example format: 200x300.","Örnek biçim : 200x300.",Magento_Catalog
"Image Position","Resim Konumu",Magento_Catalog
Small,Küçük,Magento_Catalog
"Attribute Properties","Özellik Ayarları",Magento_Catalog
"Attribute Label","Özellik Adı",Magento_Catalog
"Catalog Input Type for Store Owner","Mağaza Sahibi için Giriş Tipi",Magento_Catalog
Values,Değerler,Magento_Catalog
"Add this attribute to the list of column options in the product grid.","Bu özelliği yönetici ürün listesindeki kolon seçeneklerine ekle.",Magento_Catalog
"Add this attribute to the list of filter options in the product grid.","Bu özelliği yönetici ürün listesindeki filtre seçeneklerine ekle.",Magento_Catalog
System,Sistem,Magento_Catalog
"All Store Views","Tüm Mağaza Görünümleri",Magento_Catalog
"Delete items","Kayıtları Sil",Magento_Catalog
"Delete selected items?","Seçili kayıtları silmek istediğinizden emin misiniz ?",Magento_Catalog
Enable,Açık,Magento_Catalog
Disable,"İptal Et",Magento_Catalog
"You moved the category.","Kategori taşındı.",Magento_Catalog
"The value of Admin scope can't be empty.","Yönetici değeri boş olamaz.",Magento_Catalog
"Page not found","Sayfa bulunamadı",Magento_Catalog
"Are you sure you want to remove this item from your Compare Products list?","Bu ürünü karşılaştırma listesinden silmek istediğinizden emin misiniz ?",Magento_Catalog
"Are you sure you want to remove all items from your Compare Products list?","Ürünleri Karşılaştırma listenizdeki tüm öğeleri kaldırmak istediğinizden emin misiniz?",Magento_Catalog
Discount,İndirim,Magento_Catalog
"File validation failed.","Dosya doğrulama başarısız oldu.",Magento_Catalog
"Tier prices data should be array, but actually other type is received","Katman fiyat verileri dizili olmalıdır, ancak aslında başka türler alındı",Magento_Catalog
"Percentage value must be a number between 0 and 100.","Yüzde değeri, 0 ile 100 arasında bir sayı olmalıdır.",Magento_Catalog
"Can't get information about the picture: %1","Resim hakkında bilgi alınamıyor: %1",Magento_Catalog
"The image could not be resized: ","Resim yeniden boyutlandırılamadı:",Magento_Catalog
"Some images could not be resized. See log file for details.","Bazı resimler yeniden boyutlandırılamadı. Ayrıntılar için günlük dosyasına bakın.",Magento_Catalog
"Full file path is expected.","Tam dosya yolu bekleniyor.",Magento_Catalog
"Invalid attribute %fieldName = %fieldValue.","Geçersiz özellik %fieldName = %fieldValue.",Magento_Catalog
"Requested store is not found. Row ID: SKU = %SKU, Store ID: %storeId.","İstenen mağaza bulunamadı. Satır Kimliği: Ürün Kodu =%SKU, Mağaza Kodu : %storeId.",Magento_Catalog
"Invalid attribute Cost = %cost. Row ID: SKU = %SKU, Store ID: %storeId.","Hatalı özellik - Maliyet = %cost. Satır kimliği : ÜrünKodu = %SKU, Mağaza Kodu : %storeId.",Magento_Catalog
"Could not save Prices.","Fiyatlar kaydedilemedi.",Magento_Catalog
"Could not delete Prices","Fiyatlar silinemedi.",Magento_Catalog
"Requested product doesn't exist. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Talep edilen ürün mevcut değil. Satır Kimliği : Ürün Kodu = %SKU, Mağaza Kodu : %storeId, Fiyat Başlangıcı : %priceFrom, Fiyat Sonu : %priceTo.",Magento_Catalog
"Requested store is not found. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","İstenen mağaza bulunamadı. Satır Kimliği : Ürün Kodu = %SKU, Mağaza Kodu : %storeId, Fiyat Başlangıcı : %priceFrom, Fiyat Sonu : %priceTo.",Magento_Catalog
"Invalid attribute %label = %priceTo. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Hatalı özellik  - %label = %priceTo. Satır Kimliği : Ürün Kodu = %SKU, Mağaza Kodu : %storeId, Fiyat Başlangıcı : %priceFrom, Fiyat Sonu : %priceTo.",Magento_Catalog
"Invalid attribute Price = %price. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Hatalı özellik - Fiyat = %price. Satır Kimliği : Ürün Kodu = %SKU, Mağaza Kodu : %storeId, Fiyat Başlangıcı : %priceFrom, Fiyat Sonu : %priceTo.",Magento_Catalog
"Could not save Tier Prices","Kademeli fiyatlandırma kaydedilemedi",Magento_Catalog
"Could not replace Tier Prices","Kademeli fiyatlandırma değiştirilemedi",Magento_Catalog
"Could not delete Tier Prices","Kademeli fiyatlandırma silinemedi",Magento_Catalog
"Invalid attribute SKU = %SKU. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Hatalı özellik - ÜrünKodu = %SKU. Satır Kimliği : Ürün Kodu = %SKU, Mağaza Kodu : %storeId, Fiyat Başlangıcı : %priceFrom, Fiyat Sonu : %priceTo.",Magento_Catalog
"Invalid attribute Price = %price. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Hatalı özellik - Fiyat = %price. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",Magento_Catalog
"Invalid attribute Price Type = %priceType. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Hatalı özellik - Fiyat Tipi = %priceType. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",Magento_Catalog
"Invalid attribute Quantity = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Hatalı özellik - Stok Adedi = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",Magento_Catalog
"Invalid attribute Website ID = %websiteId. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Hatalı özellik - Web Sitesi  = %websiteId. Row ID: Ürün Kodu = %SKU, Website Kodu : %websiteId, Müşteri Grubu : %customerGroup, Stok Adedi : %qty.",Magento_Catalog
"We found a duplicate website, tier price, customer group and quantity: Customer Group = %customerGroup, Website ID = %websiteId, Quantity = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Yinelenen bir web sitesi, katman fiyatı, müşteri grubu ve miktarı bulduk : Müşteri Grubu = %customerGroup, Web Sitesi Kimliği = %websiteId, Miktar = %qty. Satır Kimliği: SKU = %SKU, Web Sitesi Kimliği: %websiteId, Müşteri Grubu: %customerGroup, Miktar: %qty.",Magento_Catalog
"No such entity with Customer Group = %customerGroup. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Kayıt bulunamadı - Müşteri Grubu = %customerGroup. Row ID: Ürün Kodu = %SKU, Website Kodu : %websiteId, Müşteri Grubu : %customerGroup, Stok Adedi : %qty.",Magento_Catalog
"Database connection error","Veritabanı bağlantısı hatası",Magento_Catalog
"Database deadlock found when trying to get lock","Kilitlenmeye çalışırken veritabanı kilitlenme bulundu",Magento_Catalog
"Database lock wait timeout exceeded","Veritabanı kilidi bekleme zaman aşımı aşıldı",Magento_Catalog
"Price indexer ""%1"" must implement %2 or %3","Fiyat indeksleyicisi ""%1"", %2 veya %3 sınıfından türemiş olmalıdır",Magento_Catalog
"Some exception","Bazı hatalar",Magento_Catalog
"Could not get extension attributes","Uzantı özellikleri alınamadı",Magento_Catalog
"Lock wait timeout","Kilit bekleme süresi",Magento_Catalog
"Customer Group Price","Müşteri Grup Fiyatı",Magento_Catalog
"Alert stock","Stok Alarmı",Magento_Catalog
"Alert price","Fiyat Alarmı",Magento_Catalog
"Enter separated extensions, like: png, jpg, gif.","Uzantıları örnekteki gibi virgülle ayırarak giriniz : png, jpg, gif.",Magento_Catalog
"If your Magento installation has multiple websites, you can edit the scope to use the product on specific sites.","Magento kurulumunuzun birden fazla web sitesi varsa, ürünü belirli sitelerde kullanmak için kapsamı düzenleyebilirsiniz.",Magento_Catalog
"Please select a node.","Lütfen bir düğüm seçiniz.",Magento_Catalog
"An attribute group named ""/name/"" already exists.","""/name/"" adıyla bir özellik grubu zaten var.",Magento_Catalog
"You added product %1 to the <a href=""%2"">comparison list</a>.","%1 adlı ürünü <a href=""%2""> karşılaştırma listesine </a> eklediniz.",Magento_Catalog
"Maximum %1 characters","En fazla %1 karakter",Magento_Catalog
"Sending attribute values as package.","Özellik değerlerini paket olarak gönderme.",Magento_Catalog
remaining,kalan,Magento_Catalog
"too many","çok fazla",Magento_Catalog
"does not implement Storage Interface","Depolama Arayüzünden türetilmemiş",Magento_Catalog
Main,Ana,Magento_Catalog
"Custom image","Özel Resim",Magento_Catalog
"Recently Viewed/Compared Products","En Son Görülen/Karşılaştırılan Ürünler",Magento_Catalog
"Lifetime of products in Recently Viewed Widget","En Son Görüntülenen Widget'larda ürünlerin ömrü",Magento_Catalog
"Lifetime of products in Recently Compared Widget","En Son Karşılaştırılan Widget'taki ürünlerin ömrü",Magento_Catalog
"Synchronize widget products with backend storage","Widget ürünlerini arka uç depolamasıyla senkronize etme",Magento_Catalog
"Product Info Column","Ürün Bilgi Kolonu",Magento_Catalog
"Block after Info Column","Bilgi Kolonundan sonra Blok",Magento_Catalog
"Recently Viewed Products","En Son Görülen Ürünler",Magento_Catalog
"List of Products Recently Viewed by Visitor","Ziyaretçi tarafından Görülen Ürünler",Magento_Catalog
"UI Component","Arayüz Bileşeni",Magento_Catalog
"Product attributes to show","Gösterilecek ürün özellikleri",Magento_Catalog
"Learn More Link","Daha Fazlasını Göster Bağlantısı",Magento_Catalog
"Buttons to show","Gösterilecek butonlar",Magento_Catalog
"Viewed Products Grid Template","Görülen Ürünler Izgara Şablonu",Magento_Catalog
"Viewed Products List Template","Görülen Ürünler Liste Şablonu",Magento_Catalog
"Viewed Products Sidebar Template","Görüntülenen Ürünler Kenar Çubuğu Şablonu",Magento_Catalog
"Recently Compared Products","En Son Karşılaştırılan Ürünler",Magento_Catalog
"List of Products Recently Compared by Visitor","Son Ziyaretçiler Tarafından Karşılaştırılan Ürünlerin Listesi",Magento_Catalog
"Compared Products Grid Template","Karşılaştırılmış Ürünler Izgara Şablonu",Magento_Catalog
"Compared Products List Template","Karşılaştırılmış Ürünler Liste Şablonu",Magento_Catalog
"Skip to the end of the images gallery","Resim galerisinin sonuna atla",Magento_Catalog
"Skip to the beginning of the images gallery","Resim galerisinin başına atla",Magento_Catalog
"Recently Compared","En Son karşılaştırılanlar",Magento_Catalog
"Recently Viewed","Daha Önce Görülenler",Magento_Catalog
from,başlangıç,Magento_Catalog
"The ""%1"" attribute is required. Enter and try again.","""%1"" özelliği gerekli. Bilgiyi girip tekrar deneyiniz.",Magento_Catalog
"Message is added to queue","Mesaj kuyruğa eklendi",Magento_Catalog
"Update attributes for ' . . ' selected products","Seçili ürünler ' . . ' için özellikleri güncelle",Magento_Catalog
"Attributes were missing and must be specified.","Öznitelikler eksikti ve belirtilmesi gerekiyordu.",Magento_Catalog
"The attribute couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.","Bir hata nedeniyle özellik kaydedilemedi. Bilgilerinizi doğrulayıp tekrar deneyiniz. Hata devam ederse, lütfen daha sonra tekrar deneyin.",Magento_Catalog
"Attribute code ""%1"" is invalid. Please use only letters (a-z or A-Z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","""%1"" özellik kodu geçersiz. Lütfen bu alanda sadece harf (a-z veya A-Z), rakam (0-9) veya alt çizgi (_) kullanın, ilk karakter bir harf olmalıdır.",Magento_Catalog
"The attribute couldn't be validated due to an error. Verify your information and try again. If the error persists, please try again later.","Bir hata nedeniyle özellik doğrulanamadı. Bilgilerinizi doğrulayıp tekrar deneyiniz. Hata devam ederse, lütfen daha sonra tekrar deneyin.",Magento_Catalog
"The value of Admin must be unique. (%1)","Yönetici değeri benzersiz olmalıdır. (%1)",Magento_Catalog
"The product was unable to be saved. Please try again.","Ürün kaydedilemedi. Lütfen tekrar deneyin.",Magento_Catalog
"The value of attribute(s) ""%1"" must be unique","""%1"" özelliğinin değeri benzersiz olmalıdır",Magento_Catalog
"Sorry, something went wrong during product attributes update. Please see log for details.","Maalesef, ürün özellikleri güncellemesi sırasında bir şeyler ters gitti. Lütfen ayrıntılar için kayıtlara bakınız.",Magento_Catalog
"The value of the ""%1"" attribute isn't unique. Set a unique value and try again.","""%1"" özelliğinin değeri benzersiz değil. Benzersiz bir değer belirleyip tekrar deneyiniz.",Magento_Catalog
"The category doesn't contain the specified product.","Kategori belirtilen ürünü içermiyor.",Magento_Catalog
"The %1 value wasn't found in the algorithms.","%1 değeri algoritmalarda bulunamadı.",Magento_Catalog
"The filters are invalid. Set them in an array and try again.","Filtreler geçersiz. Bunları bir diziye yerleştirip tekrar deneyiniz.",Magento_Catalog
"The product wasn't registered.","Ürün kayıtlı değildi.",Magento_Catalog
"The store wasn't registered. Verify the store and try again.","Mağaza kayıtlı değildi. Mağazayı doğrulayıp tekrar deneyiniz.",Magento_Catalog
"The ""%1"" attribute value is empty. Set the attribute and try again.","""%1"" özellik değeri boş. Özelliği ayarlayıp tekrar deneyiniz.",Magento_Catalog
"The attribute set couldn't be created because it's based on a non-product attribute set.","Özellik seti, ürün olmayan bir özellik setine dayandığı için oluşturulamadı.",Magento_Catalog
"The attribute set couldn't be created because it's based on a non-existing attribute set.","Özellik seti oluşturulamadı çünkü var olmayan bir özellik setine dayanıyor.",Magento_Catalog
"The image content is invalid. Verify the content and try again.","Resim içeriği geçersiz. İçeriği doğrulayıp tekrar deneyiniz.",Magento_Catalog
"The product can't be saved.","Ürün kaydedilemiyor.",Magento_Catalog
"The new media gallery entry failed to save.","Yeni medya galerisi girişi kaydedilemedi.",Magento_Catalog
"No image with the provided ID was found. Verify the ID and try again.","Sağlanan isimle bir resim bulunamadı. İsmi doğrulayıp tekrar deneyiniz.",Magento_Catalog
"The product doesn't exist. Verify and try again.","Ürün mevcut değil. Doğrulayıp tekrar deneyiniz.",Magento_Catalog
"The image doesn't exist. Verify and try again.","Resim bulunamadı. Doğrulayıp tekrar deneyiniz.",Magento_Catalog
"The image doesn't exist.","Resim bulunamadı.",Magento_Catalog
"The image type for the file is invalid. Enter the correct image type and try again.","Dosyanın görüntü tipi geçersiz. Doğru resim türünü girip tekrar deneyiniz.",Magento_Catalog
"The ""%1"" file couldn't be moved.","""%1"" dosyası taşınamadı.",Magento_Catalog
"The ProductSku is empty. Set the ProductSku and try again.","ProductSku boş. ProductSku alanının doldurup tekrar deneyiniz.",Magento_Catalog
"The custom option couldn't be removed.","Özel seçenek silinemedi.",Magento_Catalog
"The product's required option(s) weren't entered. Make sure the options are entered and try again.","Ürünün gerekli seçeneği girilmedi. Seçeneklerin girildiğinden emin olup tekrar deneyiniz.",Magento_Catalog
"The file options format is invalid. Use a correct format and try again.","Dosya seçenekleri formatı geçersiz. Doğru bir format kullanıp tekrar deneyiniz.",Magento_Catalog
"The file ""%1"" is empty. Select another file and try again.","""%1"" dosyası boş. Başka bir dosya seçip tekrar deneyiniz.",Magento_Catalog
"The validation failed. Make sure the required options are entered and the file is uploaded, then try again.","Doğrulama başarısız oldu. Gerekli seçeneklerin girildiğinden ve dosyanın yüklendiğinden emin olun, ardından tekrar deneyin.",Magento_Catalog
"The file was too big and couldn't be uploaded. Use a file smaller than %1 MBs and try to upload again.","Dosya çok büyüktü ve yüklenemedi. %1 MB'den küçük bir dosya kullanın ve tekrar yüklemeyi deneyin.",Magento_Catalog
"The required option wasn't entered. Enter the option and try again.","Gerekli seçenek girilmedi. Seçeneği girip tekrar deneyiniz.",Magento_Catalog
"The file is empty. Select another file and try again.","Dosya boş. Başka bir dosya seçip tekrar deneyiniz.",Magento_Catalog
"The text is too long. Shorten the text and try again.","Metin çok uzun. Metni kısaltıp tekrar deneyiniz.",Magento_Catalog
"The product that was requested doesn't exist. Verify the product and try again. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Talep edilen ürün mevcut değil. Ürünü doğrulayıp tekrar deneyiniz. Satır Kimliği : Ürün Kodu = %SKU, Mağaza Kodu : %storeId, Fiyat Başlangıcı : %priceFrom, Fiyat Sonu : %priceTo.",Magento_Catalog
"Tier price is unavailable for this product.","Bu ürün için kademeli fiyatlandırma kullanılamaz.",Magento_Catalog
"The tier_price data is invalid. Verify the data and try again.","tier_price verisi hatalı. Veriyi doğrulayıp yeniden deneyiniz.",Magento_Catalog
"The group price couldn't be saved.","Grup fiyatı kaydedilemedi.",Magento_Catalog
"The data was invalid. Verify the data and try again.","Veri hatalı. Veriyi doğrulayıp yeniden deneyiniz.",Magento_Catalog
"Values in the %1 attributes are invalid. Verify the values and try again.","%1 özelliklerindeki değerler geçersiz. Verileri doğrulayıp yeniden deneyiniz.",Magento_Catalog
"We can't create the ""%1"" writeable directory.","""%1"" adıyla yazılabilir dizin oluşturamıyoruz.",Magento_Catalog
"The file upload failed. Try to upload again.","Dosya yükleme başarısız oldu. Tekrar yüklemeyi deneyin.",Magento_Catalog
"The product has required options. Enter the options and try again.","Ürünün gerekli seçenekleri var. Seçenekleri girip tekrar deneyiniz.",Magento_Catalog
"The group with the ""%1"" ID doesn't exist. Verify the ID and try again.","""%1"" numaralı grup bulunamadı. Numarayı doğrulayıp yeniden deneyiniz.",Magento_Catalog
"The attribute group can't be deleted because it contains system attributes.","Öznitelik grubu, sistem öznitelikleri içerdiğinden silinemiyor.",Magento_Catalog
"The collection provider isn't registered.","Koleksiyon sağlayıcısı kayıtlı değil.",Magento_Catalog
"The ""%1"" link type is unknown. Verify the type and try again.","%1 bağlantı tipi bilinmiyor. Doğrulayıp tekrar deneyiniz.",Magento_Catalog
"The ""%1"" link type wasn't found. Verify the type and try again.","%1 bağlantı tipi bulunamadı. Doğrulayıp tekrar deneyiniz.",Magento_Catalog
"The linked products data is invalid. Verify the data and try again.","Bağlı ürün verileri geçersiz.  Veriyi doğrulayıp yeniden deneyiniz.",Magento_Catalog
"The product that was requested doesn't exist. Verify the product and try again.","İstenen ürün yok. Ürünü doğrulayıp tekrar deneyiniz.",Magento_Catalog
"The Product with the ""%1"" SKU doesn't exist.","""%1"" kodlu ürün bulunamadı.",Magento_Catalog
"The ""%1"" product couldn't be removed.","%1 numaralı ürün silinemedi",Magento_Catalog
"Category with ID: %s doesn't exist","%s numaralı kategori bulunamadı",Magento_Catalog
"Product Name or SKU","Ürün Adı veya Ürün Kodu",Magento_Catalog
"Start typing to find products","Ürün aramak için yazmaya başlayın...",Magento_Catalog
"Product with ID: %s doesn't exist","%s numaralı ürün bulunamadı",Magento_Catalog
"Processor %1 doesn't implement WysiwygConfigDataProcessorInterface. It will be skipped","%1 işlemcisi, WysiwygConfigDataProcessorInterface öğesinden türetilmemiş. Atlanacak",Magento_Catalog
"An item needs to be selected. Select and try again.","En az bir seçim yapmalısınız. Seçiminizi yapıp tekrar deneyiniz.",Magento_Catalog
Advanced,Gelişmiş,Magento_Catalog
"Applies to category pages","Kategori sayfalarını etkiler",Magento_Catalog
"Remember Category Pagination","Kategori Sayfalandırmasını Hatırla",Magento_Catalog
"Changing may affect SEO and cache storage consumption.","Değişiklik SEO ve önbellek depolama tüketimini etkileyebilir.",Magento_Catalog
"Use Static URLs for Media Content in WYSIWYG","WYSIWYG’de Medya İçeriği için Statik URL’ler kullanın",Magento_Catalog
"Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.","Medya içeriği editöre statik bir URL olarak eklenecektir. Sistem yapılandırma tabanı URL'si değişirse, medya içeriği güncellenmez.",Magento_Catalog
"Default Layouts","Varsayılan Şablonlar",Magento_Catalog
"Default Product Layout","Varsayılan Ürün Şablonu",Magento_Catalog
"Default Category Layout","Varsayılan Kategori Şablonu",Magento_Catalog
"Images Upload Configuration","Resim Yükleme Ayarları",Magento_Catalog
Quality,Kalite,Magento_Catalog
"Jpeg quality for resized images 1-100%.","Yeniden boyutlandırılmış görüntüler için %1-100 arasında jpeg kalitesi.",Magento_Catalog
"
                    Time in seconds between the widget updates.
                    <br/>If not set, equals to 86400 seconds (24 hours). To update widget instantly, go to Cache Management and clear Blocks HTML Output cache.
                    <br/>Widget will not show products that begin to match the specified conditions until cache is refreshed.
                ","                    Time in seconds between the widget updates.
                    <br/>If not set, equals to 86400 seconds (24 hours). To update widget instantly, go to Cache Management and clear Blocks HTML Output cache.
                    <br/>Widget will not show products that begin to match the specified conditions until cache is refreshed.
                ",Magento_Catalog
"Text Editor input type requires WYSIWYG to be enabled in Stores > Configuration > Content Management.","Metin Düzenleyici giriş türü, Mağaza > Ayarla > İçerik Yönetimi kısmında WYSIWYG'nin etkinleştirilmesini gerektirir.",Magento_Catalog
"Cannot resolve layered filter type","Katmanlı filtre tipi çözümlenemedi",Magento_CatalogGraphQl
"Missing key %1 in product data","Ürün verisinde %1 anahtarı bulunamadı",Magento_CatalogGraphQl
"Concrete type for %1 not implemented","Somut tip %1 uygulanmadı",Magento_CatalogGraphQl
"Cannot resolve type","Tip çözümlenemedi",Magento_CatalogGraphQl
"""model"" value should be specified","""model"" değeri belirtilmeli",Magento_CatalogGraphQl
"""path"" value should be specified","""path"" değeri belirtilmeli",Magento_CatalogGraphQl
"currentPage value %1 specified is greater than the number of pages available.","currentPage değeri %1 mevcut sayfa sayısından büyük.",Magento_CatalogGraphQl
"""id for category should be specified","Kategori için ""id""  alanı belirtilmeli",Magento_CatalogGraphQl
"Category doesn't exist","Kategori bulunamadı",Magento_CatalogGraphQl
"No child sku found for product link.","Ürün bağlantısı için alt ürün kodu bulunamadı.",Magento_CatalogGraphQl
"""image_type"" value should be specified","""image_type"" değeri belirtilmeli",Magento_CatalogGraphQl
"'search' or 'filter' input argument is required.","'search' veya 'filter' değeri zorunludur.",Magento_CatalogGraphQl
"currentPage value %1 specified is greater than the %2 page(s) available.","currentPage değeri %1, toplam sayfa sayısından ( %2 ) büyük.",Magento_CatalogGraphQl
"SimpleProduct type not defined in schema.","SimpleProduct tipi şemada belirtilmedi.",Magento_CatalogGraphQl
"'category_id' only supports 'eq' condition type.","'category_id' alanı sadece 'eq' durum tipini destekler.",Magento_CatalogGraphQl
"Entity type model must be an instance of MagentoCatalogImportExportModelExportProductTypeAbstractType","Varlık tipi modeli  \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType sınıfının bir örneği olmalıdır.",Magento_CatalogImportExport
"There are no product types available for export","Dışarı aktarmak için uygun ürün tipi yok",Magento_CatalogImportExport
"Entity type model must be an instance of MagentoCatalogImportExportModelImportProductTypeAbstractType","Varlık tipi modeli  \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType sınıfının bir örneği olmalıdır.",Magento_CatalogImportExport
"Invalid custom option store.","Özel seçenek mağazası hatalı.",Magento_CatalogImportExport
"Invalid custom option type.","Özel seçenek tipi hatalı.",Magento_CatalogImportExport
"Empty custom option title.","Özel seçenek başlığı boş.",Magento_CatalogImportExport
"Invalid custom option price.","Özel seçenek fiyatı hatalı.",Magento_CatalogImportExport
"Invalid custom option maximum characters value.","Özel seçenek izin verilen en çok karakter verisi hatalı..",Magento_CatalogImportExport
"Invalid custom option sort order.","Özel seçenek sıralama verisi hatalı..",Magento_CatalogImportExport
"Invalid custom option value price.","Özel seçenek değeri fiyatı hatalı.",Magento_CatalogImportExport
"Invalid custom option value sort order.","Özel seçenek sıralama değeri hatalı.",Magento_CatalogImportExport
"Custom option with such title already declared in source file.","Kaynak dosyada aynı başlıkla kaydedilmiş bir özel seçenek zaten var.",Magento_CatalogImportExport
"There are several existing custom options with such name.","Kaynak dosyada aynı başlıkla kaydedilmiş birkaç özel seçenek zaten var..",Magento_CatalogImportExport
"Custom options have different types.","Özel seçeneklerin tipleri farklı.",Magento_CatalogImportExport
"Option entity must have a parent product entity.","Seçenek verisi bir üst ürüne bağlı olmalıdır.",Magento_CatalogImportExport
"Please correct the parameters.","Lütfen parametreleri düzeltin.",Magento_CatalogImportExport
"Entity type model must be an instance of MagentoCatalogImportExportModelExportProductTypeAbstractType","Varlık tipi modeli  \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType sınıfının bir örneği olmalıdır.",Magento_CatalogImportExport
"Entity type model must be an instance of MagentoCatalogImportExportModelImportProductTypeAbstractType","Varlık tipi modeli  \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType sınıfının bir örneği olmalıdır.",Magento_CatalogImportExport
"Entity type model must be an instance of MagentoCatalogImportExportModelExportProductTypeAbstractType","Varlık tipi modeli  \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType sınıfının bir örneği olmalıdır.",Magento_CatalogImportExport
"Entity type model must be an instance of MagentoCatalogImportExportModelImportProductTypeAbstractType","Varlık tipi modeli  \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType sınıfının bir örneği olmalıdır.",Magento_CatalogImportExport
"Entity type model must be an instance of MagentoCatalogImportExportModelExportProductTypeAbstractType","Varlık tipi modeli  \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType sınıfının bir örneği olmalıdır.",Magento_CatalogImportExport
"Entity type model must be an instance of MagentoCatalogImportExportModelImportProductTypeAbstractType","Varlık tipi modeli  \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType sınıfının bir örneği olmalıdır.",Magento_CatalogImportExport
"Entity type model must be an instance of' ' \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Varlık tipi modeli  \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType sınıfının bir örneği olmalıdır.",Magento_CatalogImportExport
